asset_id,recorded_at,temperature,vibration,pressure,humidity,fuel_level,date,hour,day_of_week,temperature_rolling_avg,vibration_rolling_avg,temperature_deviation,vibration_deviation,temperature_anomaly,vibration_anomaly,risk_score,risk_level,ml_anomaly,anomaly_score,anomaly_status
AST-0017,2026-08-26 08:34:38.403936,3.64,1.83,102.24,59.48,76.39,2026-08-26,8,2,6.861999999999999,1.794,-3.221999999999999,0.036,False,False,0,LOW,False,0.14575350479647858,NORMAL
AST-0017,2026-08-26 14:25:38.403936,4.68,3.52,100.12,70.47,61.36,2026-08-26,14,2,5.104,2.06,-0.4240000000000004,1.46,False,True,1,MEDIUM,False,0.1464062364952563,NORMAL
AST-0017,2026-08-26 14:34:38.403936,4.3,1.94,99.58,43.98,67.51,2026-08-26,14,2,4.988,2.158,-0.6880000000000006,-0.2179999999999999,False,False,0,LOW,False,0.09072392385667044,NORMAL
AST-0017,2026-08-26 14:50:38.403936,5.16,1.9,99.0,66.09,71.95,2026-08-26,14,2,4.726,2.174,0.4340000000000001,-0.274,False,False,0,LOW,False,0.1489444732933079,NORMAL
AST-0017,2026-08-26 16:09:38.403936,7.01,2.48,101.96,65.42,57.73,2026-08-26,16,2,4.958,2.334,2.052,0.1459999999999999,False,False,0,LOW,False,0.1597878110860248,NORMAL
AST-0017,2026-08-26 17:55:38.403936,1.36,8.66,99.57,57.18,67.81,2026-08-26,17,2,4.502,3.7,-3.1419999999999995,4.96,False,True,1,MEDIUM,True,-0.025179064248120997,ANOMALOUS
AST-0017,2026-08-26 22:30:38.403936,4.81,1.95,100.69,59.19,81.22,2026-08-26,22,2,4.5280000000000005,3.386,0.2819999999999991,-1.4360000000000002,False,True,1,MEDIUM,False,0.14505922159113044,NORMAL
AST-0017,2026-08-27 03:03:38.403936,4.02,2.47,105.13,51.75,100.0,2026-08-27,3,3,4.472,3.492,-0.4519999999999999,-1.0219999999999998,False,True,1,MEDIUM,False,0.013098159140708998,NORMAL
AST-0017,2026-08-27 03:27:38.403936,4.74,2.64,99.97,66.98,54.07,2026-08-27,3,3,4.388,3.64,0.3520000000000003,-0.9999999999999996,False,True,1,MEDIUM,False,0.1574856992885797,NORMAL
AST-0017,2026-08-27 09:51:38.403936,3.95,2.19,105.24,74.4,51.31,2026-08-27,9,3,3.7760000000000007,3.582,0.1739999999999995,-1.392,False,True,1,MEDIUM,False,0.09832199672537634,NORMAL
AST-0017,2026-08-27 17:15:38.403936,2.3,3.02,103.1,72.46,67.79,2026-08-27,17,3,3.964,2.454,-1.664,0.5660000000000003,False,True,1,MEDIUM,False,0.14150659740844163,NORMAL
AST-0017,2026-08-27 17:59:38.403936,5.78,3.99,100.04,72.02,89.09,2026-08-27,17,3,4.158,2.862,1.6220000000000008,1.128,False,True,1,MEDIUM,False,0.09384223179711065,NORMAL
AST-0017,2026-08-27 21:41:38.403936,7.35,9.72,104.59,68.91,86.02,2026-08-27,21,3,4.824,4.312,2.526,5.408,False,True,1,MEDIUM,True,-0.073009225979356,ANOMALOUS
AST-0017,2026-08-27 23:05:38.403936,2.44,2.76,101.18,70.0,55.4,2026-08-27,23,3,4.364,4.336,-1.924,-1.5760000000000003,False,True,1,MEDIUM,False,0.14812017963487023,NORMAL
AST-0017,2026-08-28 01:54:38.403936,3.34,2.17,102.94,53.79,92.97,2026-08-28,1,4,4.241999999999999,4.332000000000001,-0.9019999999999992,-2.162000000000001,False,True,1,MEDIUM,False,0.08681404550335398,NORMAL
AST-0017,2026-08-28 06:13:38.403936,4.45,3.12,102.85,76.68,74.92,2026-08-28,6,4,4.672,4.351999999999999,-0.2219999999999995,-1.231999999999999,False,True,1,MEDIUM,False,0.14277578169874366,NORMAL
AST-0017,2026-08-28 06:40:38.403936,3.69,2.3,101.81,76.93,51.11,2026-08-28,6,4,4.254,4.014,-0.5639999999999996,-1.7140000000000004,False,True,1,MEDIUM,False,0.13644709806926536,NORMAL
AST-0017,2026-08-28 06:52:38.403936,1.77,2.95,104.52,73.14,93.91,2026-08-28,6,4,3.1380000000000003,2.66,-1.3680000000000003,0.29,False,False,0,LOW,False,0.05136743209064848,NORMAL
AST-0017,2026-08-28 12:53:38.403936,6.81,3.27,102.34,60.07,78.5,2026-08-28,12,4,4.0120000000000005,2.762,2.797999999999999,0.508,False,True,1,MEDIUM,False,0.13908423527715275,NORMAL
AST-0017,2026-08-28 13:34:38.403936,5.8,1.53,102.02,73.49,47.78,2026-08-28,13,4,4.504,2.634,1.2960000000000005,-1.104,False,True,1,MEDIUM,False,0.12258576554261053,NORMAL
AST-0018,2026-07-30 16:35:38.403936,4.81,3.47,102.49,54.98,53.3,2026-07-30,16,3,4.81,3.47,0.0,0.0,False,False,0,LOW,False,0.14010921574722146,NORMAL
AST-0018,2026-07-30 19:20:38.403936,7.37,2.51,99.79,73.11,60.43,2026-07-30,19,3,6.09,2.99,1.2800000000000002,-0.4800000000000004,False,False,0,LOW,False,0.13024002289147674,NORMAL
AST-0018,2026-07-31 00:11:38.403936,3.93,2.94,103.02,68.8,49.95,2026-07-31,0,4,5.37,2.973333333333333,-1.44,-0.0333333333333332,False,False,0,LOW,False,0.14867637101386588,NORMAL
AST-0018,2026-07-31 03:40:38.403936,2.8,3.66,99.9,67.51,50.15,2026-07-31,3,4,4.7275,3.145,-1.9275,0.5150000000000001,False,True,1,MEDIUM,False,0.12076874718658148,NORMAL
AST-0018,2026-07-31 04:15:38.403936,1.81,2.19,101.05,61.02,43.69,2026-07-31,4,4,4.144,2.954,-2.334,-0.7639999999999998,False,True,1,MEDIUM,False,0.11483981802017362,NORMAL
AST-0018,2026-07-31 14:52:38.403936,2.27,3.52,101.18,63.07,81.14,2026-07-31,14,4,3.636,2.964,-1.366,0.556,False,True,1,MEDIUM,False,0.12816286605795285,NORMAL
AST-0018,2026-07-31 15:08:38.403936,5.31,3.04,100.04,63.02,89.02,2026-07-31,15,4,3.2239999999999998,3.07,2.0860000000000003,-0.0299999999999998,False,False,0,LOW,False,0.13934477350237556,NORMAL
AST-0018,2026-07-31 15:56:38.403936,19.2,1.46,97.59,63.75,65.28,2026-07-31,15,4,6.2780000000000005,2.774,12.922,-1.314,True,True,2,HIGH,True,-0.05655059657962802,ANOMALOUS
AST-0018,2026-07-31 17:37:38.403936,3.29,3.64,101.89,72.3,90.05,2026-07-31,17,4,6.376,2.77,-3.0859999999999994,0.8700000000000001,False,True,1,MEDIUM,False,0.10471857965758347,NORMAL
AST-0018,2026-07-31 20:46:38.403936,4.56,3.22,102.48,63.44,78.75,2026-07-31,20,4,6.926,2.976,-2.3660000000000005,0.2440000000000002,False,False,0,LOW,False,0.15821022364386061,NORMAL
AST-0018,2026-08-01 03:48:38.403936,3.94,3.78,98.28,53.88,55.43,2026-08-01,3,5,7.26,3.028,-3.32,0.7520000000000002,False,True,1,MEDIUM,False,0.0970842761470676,NORMAL
AST-0018,2026-08-01 05:27:38.403936,2.68,0.73,100.84,66.36,64.05,2026-08-01,5,5,6.734,2.566,-4.054,-1.836,False,True,1,MEDIUM,False,0.11091635499796298,NORMAL
AST-0018,2026-08-01 05:43:38.403936,4.0,2.09,101.6,72.71,100.0,2026-08-01,5,5,3.694,2.692,0.306,-0.6020000000000003,False,True,1,MEDIUM,False,0.07812508110440691,NORMAL
AST-0018,2026-08-01 07:20:38.403936,3.63,1.44,100.09,67.19,77.12,2026-08-01,7,5,3.762000000000001,2.252,-0.1320000000000005,-0.8119999999999998,False,True,1,MEDIUM,False,0.14322560795034944,NORMAL
AST-0018,2026-08-01 07:31:38.403936,4.67,3.36,98.29,45.34,54.43,2026-08-01,7,5,3.784,2.28,0.8859999999999997,1.08,False,True,1,MEDIUM,False,0.06552610639403217,NORMAL
AST-0018,2026-08-01 08:55:38.403936,4.55,1.82,100.39,50.92,66.39,2026-08-01,8,5,3.906,1.888,0.6439999999999997,-0.0679999999999998,False,False,0,LOW,False,0.1359356833343766,NORMAL
AST-0018,2026-08-01 12:22:38.403936,7.23,3.23,102.18,71.76,61.98,2026-08-01,12,5,4.816000000000001,2.388,2.414,0.8420000000000001,False,True,1,MEDIUM,False,0.1402936273803852,NORMAL
AST-0018,2026-08-01 13:53:38.403936,7.81,2.32,102.17,57.29,70.78,2026-08-01,13,5,5.578,2.434,2.2319999999999998,-0.1140000000000003,False,False,0,LOW,False,0.1198006430375278,NORMAL
AST-0018,2026-08-01 14:39:38.403936,3.87,0.88,99.16,84.11,41.95,2026-08-01,14,5,5.626,2.322,-1.7559999999999991,-1.4420000000000002,False,True,1,MEDIUM,False,0.01527920540631833,NORMAL
AST-0018,2026-08-01 16:56:38.403936,4.3,3.14,102.59,56.39,76.74,2026-08-01,16,5,5.552,2.278,-1.2519999999999998,0.8620000000000001,False,True,1,MEDIUM,False,0.14788222152936553,NORMAL
AST-0018,2026-08-02 01:00:38.403936,7.82,2.19,104.44,57.48,68.88,2026-08-02,1,6,6.206,2.352,1.614,-0.1619999999999999,False,False,0,LOW,False,0.08215546041292782,NORMAL
AST-0018,2026-08-02 02:19:38.403936,5.28,3.84,100.12,49.18,79.7,2026-08-02,2,6,5.816,2.474,-0.5359999999999996,1.366,False,True,1,MEDIUM,False,0.10129015022804466,NORMAL
AST-0018,2026-08-02 03:49:38.403936,3.82,3.11,100.83,72.18,47.14,2026-08-02,3,6,5.018,2.632,-1.198,0.4779999999999997,False,False,0,LOW,False,0.13905282572308075,NORMAL
AST-0018,2026-08-02 04:37:38.403936,4.88,3.16,101.25,79.69,79.0,2026-08-02,4,6,5.220000000000001,3.088,-0.3400000000000007,0.072,False,False,0,LOW,False,0.1264193360095694,NORMAL
AST-0018,2026-08-02 08:27:38.403936,3.64,2.58,104.4,52.61,38.58,2026-08-02,8,6,5.088,2.976,-1.448,-0.3959999999999999,False,False,0,LOW,False,0.07297940025261651,NORMAL
AST-0018,2026-08-02 15:49:38.403936,3.64,2.6,106.42,64.04,85.69,2026-08-02,15,6,4.252,3.0580000000000003,-0.6119999999999997,-0.4580000000000002,False,False,0,LOW,False,0.06820937648575087,NORMAL
AST-0018,2026-08-02 15:52:38.403936,1.62,2.48,101.42,89.63,61.54,2026-08-02,15,6,3.5200000000000005,2.786,-1.9000000000000004,-0.306,False,False,0,LOW,False,0.038661805379775704,NORMAL
AST-0018,2026-08-02 20:14:38.403936,2.93,3.42,104.67,62.73,66.97,2026-08-02,20,6,3.342,2.8480000000000003,-0.4119999999999999,0.5719999999999996,False,True,1,MEDIUM,False,0.10922858089059095,NORMAL
AST-0018,2026-08-02 20:48:38.403936,5.49,3.91,103.38,65.93,55.8,2026-08-02,20,6,3.464,2.998,2.026,0.912,False,True,1,MEDIUM,False,0.12794157579119925,NORMAL
AST-0018,2026-08-02 22:57:38.403936,6.33,2.19,103.51,59.86,83.0,2026-08-02,22,6,4.002,2.92,2.3280000000000003,-0.73,False,True,1,MEDIUM,False,0.12100129731504466,NORMAL
AST-0018,2026-08-03 02:49:38.403936,5.5,1.93,103.66,62.0,42.76,2026-08-03,2,0,4.374,2.786,1.1260000000000003,-0.8560000000000001,False,True,1,MEDIUM,False,0.11293954310885645,NORMAL
AST-0018,2026-08-03 10:25:38.403936,4.1,2.18,101.07,67.64,62.3,2026-08-03,10,0,4.87,2.726,-0.7700000000000005,-0.5459999999999998,False,True,1,MEDIUM,False,0.17151506647840414,NORMAL
AST-0018,2026-08-04 00:00:38.403936,4.81,2.59,101.3,54.11,84.95,2026-08-04,0,1,5.246,2.56,-0.4359999999999999,0.0299999999999998,False,False,0,LOW,False,0.1384816178694479,NORMAL
AST-0018,2026-08-04 05:41:38.403936,6.38,2.7,103.97,63.18,77.67,2026-08-04,5,1,5.424,2.318,0.9560000000000004,0.3820000000000001,False,False,0,LOW,False,0.1298075212276461,NORMAL
AST-0018,2026-08-04 06:27:38.403936,6.15,2.42,100.26,56.09,76.82,2026-08-04,6,1,5.388,2.364,0.7620000000000005,0.056,False,False,0,LOW,False,0.1422743024672503,NORMAL
AST-0018,2026-08-04 08:14:38.403936,3.9,4.17,96.72,72.84,77.83,2026-08-04,8,1,5.068,2.812,-1.1679999999999997,1.358,False,True,1,MEDIUM,False,0.04627948419784267,NORMAL
AST-0018,2026-08-04 10:32:38.403936,5.22,2.48,98.44,50.79,61.34,2026-08-04,10,1,5.292,2.872,-0.072,-0.3919999999999999,False,False,0,LOW,False,0.1063075649285164,NORMAL
AST-0018,2026-08-04 11:40:38.403936,4.95,2.47,98.96,76.43,78.53,2026-08-04,11,1,5.32,2.848,-0.3700000000000001,-0.3779999999999996,False,False,0,LOW,False,0.1287017120558797,NORMAL
AST-0018,2026-08-04 12:47:38.403936,3.52,0.9,104.42,62.68,100.0,2026-08-04,12,1,4.747999999999999,2.488,-1.227999999999999,-1.588,False,True,1,MEDIUM,False,0.009037289736288034,NORMAL
AST-0018,2026-08-04 13:58:38.403936,5.42,1.45,101.67,70.62,61.42,2026-08-04,13,1,4.601999999999999,2.294,0.8180000000000005,-0.8439999999999996,False,True,1,MEDIUM,False,0.14514078042629885,NORMAL
AST-0018,2026-08-04 16:20:38.403936,2.61,2.28,104.45,59.95,45.38,2026-08-04,16,1,4.344,1.916,-1.7340000000000004,0.3639999999999999,False,False,0,LOW,False,0.09148418941553704,NORMAL
AST-0018,2026-08-04 19:02:38.403936,2.5,2.89,98.21,75.83,56.52,2026-08-04,19,1,3.8,1.998,-1.2999999999999998,0.8920000000000001,False,True,1,MEDIUM,False,0.09161789510624302,NORMAL
AST-0018,2026-08-04 20:59:38.403936,4.53,3.05,100.68,68.24,62.66,2026-08-04,20,1,3.716,2.114,0.8140000000000005,0.936,False,True,1,MEDIUM,False,0.17035167816947183,NORMAL
AST-0018,2026-08-04 22:36:38.403936,5.0,2.58,97.94,72.48,44.41,2026-08-04,22,1,4.0120000000000005,2.45,0.9879999999999995,0.1299999999999999,False,False,0,LOW,False,0.08758974188826613,NORMAL
AST-0018,2026-08-04 23:19:38.403936,4.99,2.07,102.24,77.16,52.05,2026-08-04,23,1,3.9260000000000006,2.5740000000000003,1.0639999999999996,-0.5040000000000004,False,True,1,MEDIUM,False,0.1324389587754985,NORMAL
AST-0018,2026-08-05 00:26:38.403936,2.92,2.06,103.79,51.07,53.45,2026-08-05,0,2,3.988,2.53,-1.0680000000000005,-0.4699999999999997,False,False,0,LOW,False,0.10006607207843171,NORMAL
AST-0018,2026-08-05 03:11:38.403936,4.05,4.02,104.55,87.19,62.14,2026-08-05,3,2,4.298,2.756,-0.2480000000000002,1.2639999999999998,False,True,1,MEDIUM,False,0.028290554684002656,NORMAL
AST-0018,2026-08-05 05:08:38.403936,4.75,2.73,101.94,53.26,34.83,2026-08-05,5,2,4.3420000000000005,2.692,0.4079999999999995,0.0380000000000002,False,False,0,LOW,False,0.10382199583143537,NORMAL
AST-0018,2026-08-05 05:30:38.403936,5.02,2.33,101.72,64.82,93.73,2026-08-05,5,2,4.346,2.642,0.6739999999999995,-0.3119999999999998,False,False,0,LOW,False,0.11983995094184646,NORMAL
AST-0018,2026-08-05 06:22:38.403936,3.6,3.98,101.27,54.42,79.81,2026-08-05,6,2,4.068,3.024,-0.4679999999999995,0.956,False,True,1,MEDIUM,False,0.12750053133859046,NORMAL
AST-0018,2026-08-05 13:10:38.403936,5.63,2.07,100.73,71.7,64.43,2026-08-05,13,2,4.609999999999999,3.026,1.0200000000000005,-0.956,False,True,1,MEDIUM,False,0.16294199406916038,NORMAL
AST-0018,2026-08-06 04:07:38.403936,2.64,3.77,99.22,64.72,47.41,2026-08-06,4,3,4.327999999999999,2.976,-1.6879999999999993,0.794,False,True,1,MEDIUM,False,0.10691281204720399,NORMAL
AST-0018,2026-08-06 09:14:38.403936,2.8,3.36,103.16,63.49,85.51,2026-08-06,9,3,3.938,3.102,-1.138,0.258,False,False,0,LOW,False,0.1246894648115715,NORMAL
AST-0018,2026-08-06 16:07:38.403936,5.18,2.86,104.42,76.01,49.85,2026-08-06,16,3,3.97,3.208,1.21,-0.3479999999999998,False,False,0,LOW,False,0.09801385366759113,NORMAL
AST-0018,2026-08-06 16:24:38.403936,4.09,0.66,98.27,78.67,94.61,2026-08-06,16,3,4.068,2.544,0.0220000000000002,-1.8839999999999997,False,True,1,MEDIUM,True,-0.013699802463305155,ANOMALOUS
AST-0018,2026-08-06 17:29:38.403936,3.59,3.05,104.57,91.61,51.69,2026-08-06,17,3,3.6599999999999993,2.74,-0.0699999999999994,0.31,False,False,0,LOW,False,0.00412024503160513,NORMAL
AST-0018,2026-08-06 18:23:38.403936,5.24,2.04,102.95,67.16,72.84,2026-08-06,18,3,4.18,2.394,1.0600000000000005,-0.3540000000000001,False,False,0,LOW,False,0.16166385337087474,NORMAL
AST-0018,2026-08-06 18:42:38.403936,3.48,2.1,99.06,77.9,88.9,2026-08-06,18,3,4.316,2.142,-0.8359999999999999,-0.0419999999999998,False,False,0,LOW,False,0.08485786604824214,NORMAL
AST-0018,2026-08-06 22:40:38.403936,2.88,3.3,103.55,53.7,50.17,2026-08-06,22,3,3.856,2.23,-0.9759999999999996,1.0699999999999998,False,True,1,MEDIUM,False,0.11022241982524222,NORMAL
AST-0018,2026-08-07 08:11:38.403936,7.55,3.16,102.67,56.97,76.29,2026-08-07,8,4,4.548,2.73,3.002,0.4300000000000001,False,False,0,LOW,False,0.11754499399865925,NORMAL
AST-0018,2026-08-07 09:37:38.403936,5.21,2.33,100.23,62.87,100.0,2026-08-07,9,4,4.872,2.5860000000000003,0.3380000000000001,-0.2560000000000002,False,False,0,LOW,False,0.08524854980412461,NORMAL
AST-0018,2026-08-07 09:48:38.403936,5.07,3.15,102.1,63.79,62.17,2026-08-07,9,4,4.837999999999999,2.808,0.2320000000000011,0.3420000000000001,False,False,0,LOW,False,0.1665827981361651,NORMAL
AST-0018,2026-08-07 10:32:38.403936,3.34,2.32,101.96,59.35,67.58,2026-08-07,10,4,4.8100000000000005,2.852,-1.4700000000000006,-0.532,False,True,1,MEDIUM,False,0.15498505039619315,NORMAL
AST-0018,2026-08-07 11:42:38.403936,2.81,2.45,96.85,68.37,73.14,2026-08-07,11,4,4.796,2.682,-1.986,-0.2319999999999997,False,False,0,LOW,False,0.07638555420885434,NORMAL
AST-0018,2026-08-07 16:41:38.403936,5.08,3.6,102.06,82.14,35.84,2026-08-07,16,4,4.302,2.77,0.7780000000000005,0.8300000000000001,False,True,1,MEDIUM,False,0.04275549603298612,NORMAL
AST-0018,2026-08-07 17:48:38.403936,3.8,1.86,103.34,52.1,59.57,2026-08-07,17,4,4.0200000000000005,2.676,-0.2200000000000006,-0.8159999999999996,False,True,1,MEDIUM,False,0.12189454949672529,NORMAL
AST-0018,2026-08-07 18:19:38.403936,12.26,2.55,101.78,49.36,69.05,2026-08-07,18,4,5.458,2.556,6.802,-0.0060000000000002,True,False,1,MEDIUM,False,0.052852076895402056,NORMAL
AST-0018,2026-08-07 19:34:38.403936,4.65,3.27,99.9,61.72,57.94,2026-08-07,19,4,5.720000000000001,2.746,-1.0700000000000005,0.524,False,True,1,MEDIUM,False,0.1520848294577844,NORMAL
AST-0018,2026-08-07 19:37:38.403936,4.55,2.71,99.07,76.97,54.26,2026-08-07,19,4,6.068,2.798,-1.5179999999999998,-0.088,False,False,0,LOW,False,0.1209102724023392,NORMAL
AST-0018,2026-08-07 19:57:38.403936,4.29,3.2,102.88,64.78,33.17,2026-08-07,19,4,5.909999999999999,2.718,-1.6199999999999992,0.4820000000000002,False,False,0,LOW,False,0.09351551267465014,NORMAL
AST-0018,2026-08-08 00:32:38.403936,2.84,3.57,100.21,52.49,57.24,2026-08-08,0,5,5.717999999999999,3.06,-2.8779999999999992,0.5099999999999998,False,True,1,MEDIUM,False,0.12153101788182319,NORMAL
AST-0018,2026-08-08 00:55:38.403936,2.99,1.55,103.29,58.02,67.24,2026-08-08,0,5,3.864,2.8600000000000003,-0.8739999999999997,-1.3100000000000005,False,True,1,MEDIUM,False,0.12797723652420173,NORMAL
AST-0018,2026-08-08 04:54:38.403936,4.2,2.51,106.7,68.12,76.62,2026-08-08,4,5,3.774,2.708,0.4260000000000001,-0.1979999999999999,False,False,0,LOW,False,0.06646052436997535,NORMAL
AST-0018,2026-08-08 12:02:38.403936,4.91,2.94,101.98,68.91,41.12,2026-08-08,12,5,3.846,2.754,1.064,0.1859999999999999,False,False,0,LOW,False,0.13557405425167524,NORMAL
AST-0018,2026-08-08 12:33:38.403936,1.99,4.13,102.24,60.08,88.91,2026-08-08,12,5,3.386,2.94,-1.396,1.19,False,True,1,MEDIUM,False,0.07537678329866165,NORMAL
AST-0018,2026-08-08 19:45:38.403936,6.07,2.62,101.35,61.49,93.14,2026-08-08,19,5,4.032,2.75,2.0380000000000003,-0.1299999999999999,False,False,0,LOW,False,0.11919926473633718,NORMAL
AST-0018,2026-08-08 21:05:38.403936,5.43,2.94,100.73,69.42,56.98,2026-08-08,21,5,4.5200000000000005,3.028,0.9099999999999993,-0.0879999999999996,False,False,0,LOW,False,0.16406891554968767,NORMAL
AST-0018,2026-08-08 23:15:38.403936,5.38,3.84,102.09,53.04,73.0,2026-08-08,23,5,4.756,3.294,0.6239999999999997,0.5460000000000003,False,True,1,MEDIUM,False,0.12803983051507806,NORMAL
AST-0018,2026-08-09 01:01:38.403936,3.07,2.83,103.37,68.45,60.92,2026-08-09,1,6,4.388,3.272,-1.318,-0.4419999999999997,False,False,0,LOW,False,0.1459421871571186,NORMAL
AST-0018,2026-08-09 02:41:38.403936,5.82,2.0,99.8,67.62,38.19,2026-08-09,2,6,5.154000000000001,2.846,0.6659999999999995,-0.8460000000000001,False,True,1,MEDIUM,False,0.11300614097207429,NORMAL
AST-0018,2026-08-09 03:09:38.403936,6.88,1.1,103.11,71.02,49.06,2026-08-09,3,6,5.316000000000001,2.542,1.5639999999999992,-1.4419999999999995,False,True,1,MEDIUM,False,0.08877028159181127,NORMAL
AST-0018,2026-08-09 14:48:38.403936,6.28,3.03,101.24,78.64,76.93,2026-08-09,14,6,5.486,2.56,0.7940000000000005,0.4700000000000002,False,False,0,LOW,False,0.12722519514059605,NORMAL
AST-0018,2026-08-09 17:28:38.403936,3.41,2.31,102.18,63.47,68.54,2026-08-09,17,6,5.0920000000000005,2.254,-1.6820000000000004,0.056,False,False,0,LOW,False,0.16657431905770215,NORMAL
AST-0018,2026-08-09 21:23:38.403936,1.86,3.32,103.11,70.05,52.83,2026-08-09,21,6,4.8500000000000005,2.352,-2.99,0.968,False,True,1,MEDIUM,False,0.12225505251725449,NORMAL
AST-0018,2026-08-09 21:31:38.403936,5.77,1.22,102.51,48.27,66.04,2026-08-09,21,6,4.84,2.196,0.9299999999999996,-0.9759999999999998,False,True,1,MEDIUM,False,0.09158494565733272,NORMAL
AST-0018,2026-08-09 21:36:38.403936,4.45,2.53,96.86,53.32,45.26,2026-08-09,21,6,4.354,2.482,0.096,0.0479999999999996,False,False,0,LOW,False,0.05271972341078357,NORMAL
AST-0018,2026-08-09 21:42:38.403936,4.15,3.76,102.83,60.31,74.77,2026-08-09,21,6,3.928,2.628,0.2220000000000004,1.1319999999999997,False,True,1,MEDIUM,False,0.14004164388271478,NORMAL
AST-0018,2026-08-10 00:57:38.403936,6.89,3.04,99.68,64.51,62.11,2026-08-10,0,0,4.6240000000000006,2.774,2.265999999999999,0.266,False,False,0,LOW,False,0.14705129899290947,NORMAL
AST-0018,2026-08-10 07:29:38.403936,2.65,3.0,98.79,55.6,46.11,2026-08-10,7,0,4.782,2.71,-2.132,0.29,False,False,0,LOW,False,0.09387002461100602,NORMAL
AST-0018,2026-08-10 13:33:38.403936,2.53,2.93,97.96,56.62,43.17,2026-08-10,13,0,4.134,3.052,-1.6040000000000003,-0.1219999999999998,False,False,0,LOW,False,0.07171948303354386,NORMAL
AST-0018,2026-08-10 15:22:38.403936,3.41,3.21,100.4,57.32,26.41,2026-08-10,15,0,3.926,3.188,-0.5159999999999996,0.0219999999999997,False,False,0,LOW,False,0.06899662996508116,NORMAL
AST-0018,2026-08-10 16:55:38.403936,5.43,3.66,100.94,67.99,59.57,2026-08-10,16,0,4.182,3.168,1.247999999999999,0.492,False,False,0,LOW,False,0.15521403325694755,NORMAL
AST-0018,2026-08-11 05:57:38.403936,3.91,2.2,97.75,55.19,51.13,2026-08-11,5,1,3.586,3.0,0.3240000000000003,-0.7999999999999998,False,True,1,MEDIUM,False,0.09585854931920068,NORMAL
AST-0018,2026-08-11 06:05:38.403936,4.75,2.54,101.65,67.44,60.98,2026-08-11,6,1,4.006,2.9080000000000004,0.7439999999999998,-0.3680000000000003,False,False,0,LOW,False,0.1708391227053404,NORMAL
AST-0018,2026-08-11 07:02:38.403936,4.95,2.06,105.04,65.35,50.56,2026-08-11,7,1,4.49,2.7340000000000004,0.4599999999999999,-0.6740000000000004,False,True,1,MEDIUM,False,0.10549801780154089,NORMAL
AST-0018,2026-08-11 07:11:38.403936,5.86,3.57,100.69,53.13,43.74,2026-08-11,7,1,4.98,2.806,0.8800000000000008,0.7639999999999998,False,True,1,MEDIUM,False,0.10278084655903313,NORMAL
AST-0018,2026-08-11 15:28:38.403936,4.38,2.67,101.11,77.37,60.36,2026-08-11,15,1,4.7700000000000005,2.608,-0.3900000000000005,0.0620000000000002,False,False,0,LOW,False,0.14997951440961893,NORMAL
AST-0018,2026-08-11 17:53:38.403936,6.13,2.55,99.14,57.85,77.23,2026-08-11,17,1,5.214,2.678,0.9159999999999996,-0.1280000000000001,False,False,0,LOW,False,0.13864899940869285,NORMAL
AST-0018,2026-08-12 04:12:38.403936,7.38,2.83,100.45,50.72,48.65,2026-08-12,4,2,5.74,2.736,1.6399999999999997,0.0940000000000003,False,False,0,LOW,False,0.10256882289302205,NORMAL
AST-0018,2026-08-12 05:19:38.403936,5.99,2.4,102.75,60.96,79.92,2026-08-12,5,2,5.948,2.804,0.0419999999999998,-0.4039999999999999,False,False,0,LOW,False,0.1475441219431443,NORMAL
AST-0018,2026-08-12 09:12:38.403936,2.08,2.51,98.65,86.05,27.89,2026-08-12,9,2,5.192,2.592,-3.112,-0.0820000000000003,False,False,0,LOW,True,-0.034595051128992305,ANOMALOUS
AST-0018,2026-08-12 09:31:38.403936,6.12,2.46,105.1,56.47,33.83,2026-08-12,9,2,5.54,2.55,0.5800000000000001,-0.0899999999999998,False,False,0,LOW,False,0.04183870514219168,NORMAL
AST-0018,2026-08-12 15:21:38.403936,4.53,3.48,102.35,69.46,34.0,2026-08-12,15,2,5.220000000000001,2.736,-0.6900000000000004,0.7440000000000002,False,True,1,MEDIUM,False,0.09361851377914138,NORMAL
AST-0018,2026-08-12 22:32:38.403936,3.35,2.27,97.59,69.04,42.08,2026-08-12,22,2,4.414,2.624,-1.0639999999999996,-0.3539999999999996,False,False,0,LOW,False,0.07002206777159214,NORMAL
AST-0018,2026-08-13 07:23:38.403936,3.63,0.55,101.03,79.23,81.67,2026-08-13,7,3,3.9419999999999993,2.254,-0.3119999999999994,-1.704,False,True,1,MEDIUM,False,0.06414738407172965,NORMAL
AST-0018,2026-08-13 08:48:38.403936,5.68,1.08,102.73,62.66,77.73,2026-08-13,8,3,4.662000000000001,1.9680000000000004,1.017999999999999,-0.8880000000000003,False,True,1,MEDIUM,False,0.11910765695635883,NORMAL
AST-0018,2026-08-13 09:50:38.403936,6.5,4.01,101.96,70.07,26.6,2026-08-13,9,3,4.738,2.278,1.7620000000000005,1.7319999999999998,False,True,1,MEDIUM,False,0.04856209411065893,NORMAL
AST-0018,2026-08-13 11:11:38.403936,6.75,2.56,103.35,91.42,75.77,2026-08-13,11,3,5.182,2.094,1.5680000000000005,0.4660000000000002,False,False,0,LOW,False,0.018807368885480402,NORMAL
